,objectid,name,address,point_x,point_y,dsmc,qxmc,xzmc,xxlb,xzqdm,dj,gdb_geomattr_data,shape
359,6069.0,宁波市海曙区古林镇西湖花园幼儿园,宁波市海曙区古林镇西湖花园小区27号,121.507416,29.856366,宁波市,海曙区,古林镇,幼儿园,330203.0,学前教育,,01010000208A110000E85DF58079605E4000685BCD3ADB3D40
360,6074.0,杭州市余杭区乔司三角幼儿园,余杭区乔司街道三角村蔬科后70号,120.280112,30.333241,杭州市,余杭区,乔司街道,幼儿园,330110.0,学前教育,,01010000208A110000E8CDE15AED115E40B0AF3C484F553E40
361,6110.0,宁波市海曙区高桥镇联升佳苑幼儿园,宁波市海曙区高桥镇联升村联升佳苑,121.472526,29.881117,宁波市,海曙区,高桥镇,幼儿园,330203.0,学前教育,,01010000208A110000A020B1DD3D5E5E4020F33AE290E13D40
362,6121.0,杭州市余杭区广济学校,杭州市余杭区塘栖镇南苑小区,120.189936,30.476578,杭州市,余杭区,塘栖镇,九年一贯制学校,330110.0,中等教育,,01010000208A110000501553E9270C5E4040FE0B04017A3E40
363,6125.0,宁波市海曙区东方幼儿园,宁波市海曙区三市路228弄21号,121.532838,29.858227,宁波市,海曙区,南门街道,幼儿园,330203.0,学前教育,,01010000208A11000038048E041A625E40508BC1C3B4DB3D40
364,6179.0,杭州市三墩中学,浙江省杭州市西湖区振华路9号,120.0777278,30.31907018,杭州市,西湖区,三墩镇,初级中学,330106.0,中等教育,,01010000208A110000D04B1C7EF9045E4010EF4F95AE513E40
365,6204.0,义乌市福田起点幼儿园,义乌市福田街道兴港小区62幢,120.085813,29.337487,金华市,义乌市,福田街道,幼儿园,330782.0,学前教育,,01010000208A1100009824CFF57D055E4040D34B8C65563D40
366,6238.0,宁波市第一幼儿园,浙江省宁波市海曙区鼓楼街道公园路192号,121.5426933,29.87964609,宁波市,海曙区,鼓楼街道,幼儿园,330203.0,学前教育,,01010000208A1100009895C77CBB625E40B0317D7C30E13D40
367,6267.0,义乌市稠江街道福颖幼儿园,义乌市稠江街道贝村路308号1栋,120.053884,29.297324,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A110000C871E0D572035E40E050F86C1D4C3D40
368,6318.0,义乌市湖门小学,义乌市后宅街道下余山村B区5幢8号,120.0394637,29.39965134,金华市,义乌市,后宅街道,小学,330782.0,初等教育,,01010000208A110000B85BE09286025E40D0FCE78C4F663D40
369,6367.0,义乌市上溪镇上楼宅幼儿园,义乌市上溪镇上楼宅村,119.934606,29.261542,金华市,义乌市,上溪镇,幼儿园,330782.0,学前教育,,01010000208A1100005029AF95D0FB5D40D087A06AF4423D40
370,6398.0,义乌市第五中学,浙江省义乌市福田街道下兆216号,120.123584,29.366557,金华市,义乌市,福田街道,高级中学,330782.0,中等教育,,01010000208A110000C893DDCCE8075E40B01EF7ADD65D3D40
371,6414.0,义乌市稠江七色花幼儿园,义乌市稠江街道八角井村13幢1-4号,120.022073,29.28726,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A110000F847DFA469015E40F07211DF89493D40
372,6432.0,杭州市乔司职业高级中学,杭州市余杭区乔司街道乔莫东路101号,120.287923,30.355836,杭州市,余杭区,乔司街道,职业高中学校,330110.0,中等教育,,01010000208A110000083197546D125E4050BD6E11185B3E40
373,6442.0,义乌市稠江育苗幼儿园,义乌市稠江街道后申塘村一区13幢,120.020517,29.283907,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A110000C800892650015E40001B1021AE483D40
374,6443.0,义乌市城西街道夏演幼儿园,浙江省义乌市城西街道夏桥街41号,119.966192,29.295672,金华市,义乌市,城西街道,幼儿园,330782.0,学前教育,,01010000208A110000086AF816D6FD5D40D0570229B14B3D40
375,6454.0,德清县绿城庆安幼儿园,德清县武康街道舞阳街688号桂花城内,119.9711772,30.53252298,湖州市,德清县,武康街道,幼儿园,330521.0,学前教育,,01010000208A110000105E8AC427FE5D40E049FE6C53883E40
376,6456.0,宁波市海曙区龙观乡中心学校,海曙区龙观乡桓村龙兴路213号,121.308932,29.767932,宁波市,海曙区,龙观乡,九年一贯制学校,330203.0,中等教育,,01010000208A110000082CB98AC5535E40408D093197C43D40
377,6458.0,杭州市余杭区南苑街道中心幼儿园,浙江省杭州市余杭区南苑街道高地社区金家角49号,120.304767,30.376457,杭州市,余杭区,南苑街道,幼儿园,330110.0,学前教育,,01010000208A1100009879724D81135E40B059677C5F603E40
378,6482.0,义乌市稠江大路金成红幼儿园,浙江省义乌市稠江街道大路金27幢,120.026788,29.285876,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A11000038FB03E5B6015E4010B6662B2F493D40
379,6534.0,宁波市海曙区石碶街道中心幼儿园,宁波市海曙区石碶街道万泉26路,121.504412,29.811407,宁波市,海曙区,石碶街道,幼儿园,330203.0,学前教育,,01010000208A11000070ED444948605E40D0BE805EB8CF3D40
380,6538.0,义乌市江东街道方舟幼儿园,义乌市越阳二区3-4幢,120.082664,29.293864,金华市,义乌市,江东街道,幼儿园,330782.0,学前教育,,01010000208A110000A023F25D4A055E40C078CDAB3A4B3D40
381,6573.0,杭州市余杭区东方未来学校,杭州市余杭区良渚镇好运西路168号,120.080105,30.348825,杭州市,余杭区,良渚街道,九年一贯制学校,330110.0,中等教育,,01010000208A110000C0CFB87020055E40F0065F984C593E40
382,6583.0,义乌市大陈镇楂林小学,浙江省义乌市大陈镇楂林一村群幸路116号,120.136169,29.474382,金华市,义乌市,大陈镇,小学,330782.0,初等教育,,01010000208A110000A86E2EFEB6085E40A0CF471971793D40
383,6642.0,宁波市范桂馥小学,海曙区白云街48弄9号,121.5180029,29.87557565,宁波市,海曙区,白云街道,小学,330203.0,初等教育,,01010000208A110000089CA1F526615E4010CFDAB925E03D40
384,6661.0,德清县乾元镇第一幼儿园,浙江省湖州市德清县乾元镇九曲龙庭校区29幢,120.0676025,30.53960791,湖州市,德清县,乾元镇,幼儿园,330521.0,学前教育,,01010000208A110000E8303D9953045E4070FF82BE238A3E40
385,6682.0,杭州市余杭区崇贤第二小学,杭州市余杭区崇贤街道崇杭街1799号,120.147212,30.405979,杭州市,余杭区,崇贤街道,小学,330110.0,初等教育,,01010000208A1100000865E1EB6B095E40E0DC5F3DEE673E40
386,6703.0,义乌市城西街道五一幼儿园,浙江省义乌市城西街道五一村工商西街51号,119.979962,29.312081,金华市,义乌市,城西街道,幼儿园,330782.0,学前教育,,01010000208A110000A85489B2B7FE5D40F0B3588AE44F3D40
387,6712.0,德清县钟管镇中心学校,德清县钟管镇环城北路599号,120.185379,30.65084046,湖州市,德清县,钟管镇,九年一贯制学校,330521.0,中等教育,,01010000208A11000098E00240DD0B5E4020CB0B7B9DA63E40
388,6743.0,杭州市余杭区运河五洋幼儿园,杭州市余杭区运河五杭繁荣路57号,120.267659,30.498645,杭州市,余杭区,运河街道,幼儿园,330110.0,学前教育,,01010000208A110000B8DE365321115E406050DF32A77F3E40
389,6744.0,宁波市海曙外国语学校,宁波市海曙区悠云路409号,121.520049,29.900746,宁波市,海曙区,望春街道,九年一贯制学校,330203.0,中等教育,,01010000208A11000050D4997B48615E40C000344A97E63D40
390,6755.0,德清县禹越镇徐家庄中心幼儿园,禹越镇徐家庄木桥头村葡萄兜50号,120.2646425,30.52240639,湖州市,德清县,禹越镇,幼儿园,330521.0,学前教育,,01010000208A11000058E3FEE6EF105E40F062CB6CBC853E40
391,6762.0,义乌市城西街道新苗幼儿园,浙江省义乌市城西街道上杨村41幢,119.948886,29.28792,金华市,义乌市,城西街道,幼儿园,330782.0,学前教育,,01010000208A1100007868588CBAFC5D4040DD0720B5493D40
392,6765.0,杭州市余杭区绿城育华蓝庭幼儿园,浙江省杭州市余杭区振兴西路绿城蓝庭商住区,120.269405,30.428921,杭州市,余杭区,临平街道,幼儿园,330110.0,学前教育,,01010000208A110000401878EE3D115E40509143C4CD6D3E40
393,6830.0,义乌市星光实验学校,浙江省义乌市稠州西路17号,120.063867,29.296787,金华市,义乌市,稠江街道,其他特殊教育学校,330782.0,特殊教育,,01010000208A110000C8129D6516045E40C0E09A3BFA4B3D40
394,6831.0,义乌市前店小学,义乌市福田街道前店村4区28号,120.105801,29.382774,金华市,义乌市,福田街道,小学,330782.0,初等教育,,01010000208A11000098B88E71C5065E4050C2137AFD613D40
395,6835.0,义乌市佛堂镇幼儿园,义乌市佛堂镇双林路366号,120.027781,29.206086,金华市,义乌市,佛堂镇,幼儿园,330782.0,学前教育,,01010000208A110000D09CF529C7015E40E029560DC2343D40
396,6868.0,杭州市余杭区美好晨晖幼儿园,杭州市余杭区星桥街道星韵路6号,120.251305,30.393333,杭州市,余杭区,星桥街道,幼儿园,330110.0,学前教育,,01010000208A1100009014916115105E400070B378B1643E40
397,6928.0,义乌市江东街道宗塘幼儿园,义乌市江东街道宗塘二区88幢,120.099868,29.298799,金华市,义乌市,江东街道,幼儿园,330782.0,学前教育,,01010000208A110000B07AC03C64065E40D0135D177E4C3D40
398,6944.0,杭州市余杭区实验小学,杭州市余杭区南苑街道广和街57号,120.301967,30.418128,杭州市,余杭区,南苑街道,小学,330110.0,初等教育,,01010000208A110000285E656D53135E40C08AC56F0A6B3E40
399,6947.0,德清县乾元镇第二幼儿园,浙江省湖州市德清县乾元镇船闸路2号,120.0794343,30.55246437,湖州市,德清县,乾元镇,幼儿园,330521.0,学前教育,,01010000208A110000A87B647315055E40F05A114E6E8D3E40
400,6950.0,义乌市后宅中学,义乌市后宅街道鸿儒路11号,120.053777,29.377457,金华市,义乌市,后宅街道,初级中学,330782.0,中等教育,,01010000208A110000B811161571035E4070A59E05A1603D40
401,6952.0,义乌市义亭华艺幼儿园,浙江省义乌市义亭镇陈店村上低田,119.925878,29.181938,金华市,义乌市,义亭镇,幼儿园,330782.0,学前教育,,01010000208A1100008085CC9541FB5D4050E61F7D932E3D40
402,6953.0,义乌市城西万商华府幼儿园,浙江省义乌市城西街道万商华府21栋,119.976245,29.29845,金华市,义乌市,城西街道,幼儿园,330782.0,学前教育,,01010000208A11000088F84ECC7AFE5D40C07D1D38674C3D40
403,6956.0,宁波市新芝小学,宁波市海曙区广仁街46号,121.533358,29.890984,宁波市,海曙区,西门街道,小学,330203.0,初等教育,,01010000208A110000D8C3978922625E406042058717E43D40
404,6977.0,义乌市义亭贝贝星幼儿园,浙江省义乌市义亭镇全村247号,119.981588,29.244087,金华市,义乌市,义亭镇,幼儿园,330782.0,学前教育,,01010000208A11000058897956D2FE5D40F060527C7C3E3D40
405,6991.0,杭州市余杭区百丈镇中心幼儿园,杭州市余杭区百丈镇百兴路211号,119.725496,30.527299,杭州市,余杭区,百丈镇,幼儿园,330110.0,学前教育,,01010000208A1100004058C6866EEE5D40B0363811FD863E40
406,7039.0,义乌市义亭万嘉幼儿园,义乌市义亭镇陈家新村118-120号,119.955634,29.236824,金华市,义乌市,义亭镇,幼儿园,330782.0,学前教育,,01010000208A110000883C821B29FD5D4070E8667FA03C3D40
407,7061.0,义乌市稠城街道保联幼儿园,义乌市稠城街道春江路126号,120.072262,29.298971,金华市,义乌市,稠城街道,幼儿园,330782.0,学前教育,,01010000208A11000098AFCBF09F045E40D0730B5D894C3D40
408,7103.0,义乌市苏溪镇江北幼儿园,义乌市苏溪镇永康路221号对面,120.129635,29.41864,金华市,义乌市,苏溪镇,幼儿园,330782.0,学前教育,,01010000208A110000B05A99F04B085E4020CCB4FD2B6B3D40
409,7127.0,德清县新安镇下舍中心学校,德清县新安镇下舍复兴南路2号,120.1794115,30.55266922,湖州市,德清县,新安镇,九年一贯制学校,330521.0,中等教育,,01010000208A11000050DD2D7A7B0B5E40601CDDBA7B8D3E40
410,7140.0,义乌市大陈一一幼儿园,义乌市大陈镇三村,120.090135,29.474375,金华市,义乌市,大陈镇,幼儿园,330782.0,学前教育,,01010000208A110000684E97C5C4055E40400AD7A370793D40
411,7160.0,德清县新市镇完全小学,德清县新市镇文昌路157号,120.2837632,30.62061202,湖州市,德清县,新市镇,小学,330521.0,初等教育,,01010000208A110000E80E302D29125E4090FEF16DE09E3E40
412,7163.0,杭州市西湖高级中学,浙江省杭州市西湖区留下街21号,120.0563406,30.24510706,杭州市,西湖区,留下街道,高级中学,330106.0,中等教育,,01010000208A110000387698159B035E40809A2356BF3E3E40
413,7171.0,杭州市余杭区绿城育华瑞和幼儿园,杭州市余杭区良渚街道瑞和园小区南,120.046589,30.369431,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A110000A0D66D50FB025E40F020AF07935E3E40
414,7215.0,杭州西子实验学校,杭州市西湖区双浦镇姚家坞,120.0512339,30.13066238,杭州市,西湖区,双浦镇,十二年一贯制学校,330106.0,中等教育,,01010000208A110000F009B66A47035E4070CD051773213E40
415,7223.0,杭州市余杭区苕溪幼儿园,浙江省杭州市余杭区余杭街道学和路2号,119.947727,30.26337,杭州市,余杭区,余杭街道,幼儿园,330110.0,学前教育,,01010000208A11000050A2258FA7FC5D4060BF60376C433E40
416,7240.0,义乌市稠江阳光幼儿园,义乌市稠江街道东畈村东畈路45号,120.028515,29.283398,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A110000801C9430D3015E4070C075C58C483D40
417,7273.0,宁波市海曙区莲桥第幼儿园,宁波市海曙区小沙泥街65号,121.547493,29.866596,宁波市,海曙区,江厦街道,幼儿园,330203.0,学前教育,,01010000208A110000807214200A635E4030D8463CD9DD3D40
418,7309.0,杭州市余杭区大观山幼儿园,杭州市余杭区瓶窑镇大观山村委旁,119.974592,30.396729,杭州市,余杭区,瓶窑镇,幼儿园,330110.0,学前教育,,01010000208A11000060BC1FB75FFE5D40F05F200890653E40
419,7320.0,杭州市余杭区三之三闲湖城幼儿园,杭州市余杭区闲林街道闲林东路158号,119.986869,30.22394,杭州市,余杭区,闲林街道,幼儿园,330110.0,学前教育,,01010000208A110000E81B98DC28FF5D403044C02154393E40
420,7352.0,义乌市枫叶国际学校附属学校,浙江省义乌市江东街道塔下洲A三区,120.040408,29.271601,金华市,义乌市,江东街道,九年一贯制学校,330782.0,中等教育,,01010000208A110000C89F6F0B96025E40908FA4A487453D40
421,7362.0,义乌市宾王幼儿园,义乌市稠城街道词林社区宗泽路236号,120.088318,29.323588,金华市,义乌市,稠城街道,幼儿园,330782.0,学前教育,,01010000208A11000078698A00A7055E40C060C5A9D6523D40
422,7411.0,义乌市北苑街道万里幼儿园,浙江省金华市义乌市北苑街道留雅居委会,120.029948,29.3057,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A110000282504ABEA015E402063EE5A424E3D40
423,7415.0,德清县雷甸镇第二幼儿园,浙江省湖州市德清县雷甸镇塘北村村委,120.15657,30.48214286,湖州市,德清县,雷甸镇,幼儿园,330521.0,学前教育,,01010000208A1100005849003E050A5E40B0FEEBB66D7B3E40
424,7417.0,杭州市余杭区乔司第二幼儿园,杭州市余杭区世纪大道西汀兰路与锦良路交叉口,120.277526,30.394642,杭州市,余杭区,乔司街道,幼儿园,330110.0,学前教育,,01010000208A110000887269FCC2115E40C0A0134207653E40
425,7443.0,杭州市周浦中学,浙江省杭州市西湖区双浦镇周浦街15号,120.071511,30.093221,杭州市,西湖区,双浦镇,初级中学,330106.0,中等教育,,01010000208A1100007893DFA293045E40F04CDA54DD173E40
426,7499.0,德清开放教育幼儿园,浙江省湖州市德清县武康中兴南路48号,119.9648242,30.53954213,湖州市,德清县,武康街道,幼儿园,330521.0,学前教育,,01010000208A110000E85800AEBFFD5D4090A3F06E1F8A3E40
427,7516.0,义乌市稠江大拇指幼儿园,义乌市稠江街道江湾曲江路12号,120.029256,29.260299,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A11000090CD8E54DF015E40702E8CF4A2423D40
428,7523.0,义乌市江东启航幼儿园,浙江省义乌市江东街道东洲路121-127号,120.110226,29.311164,金华市,义乌市,江东街道,幼儿园,330782.0,学前教育,,01010000208A110000D04A5AF10D075E4050B1A371A84F3D40
429,7571.0,杭州市余杭区临平第三幼儿园,浙江省杭州市余杭区临平街道后横弄6号,120.297898,30.423457,杭州市,余杭区,临平街道,幼儿园,330110.0,学前教育,,01010000208A110000D0E2C5C210135E4020438EAD676C3E40
430,7588.0,杭州市余杭区良渚田园幼儿园,浙江省杭州市余杭区良渚街道行宫塘新苑西区1-1号,120.09725,30.372675,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A1100005062105839065E407009F9A0675F3E40
431,7599.0,义乌市大陈镇婷婷幼儿园,义乌市大陈镇八里桥头村,120.124528,29.446394,金华市,义乌市,大陈镇,幼儿园,330782.0,学前教育,,01010000208A110000F0DB4944F8075E4070218FE046723D40
432,7633.0,宁波市海曙区启新幼托园,浙江省宁波市海曙区启文路9号,121.52841,29.855282,宁波市,海曙区,段塘街道,幼儿园,330203.0,学前教育,,01010000208A11000048382D78D1615E4080DBDAC2F3DA3D40
433,7637.0,杭州市余杭区星桥第二小学,杭州市余杭区星桥街道星源路99号,120.259663,30.385184,杭州市,余杭区,星桥街道,小学,330110.0,初等教育,,01010000208A110000D03E8F519E105E4040F12A6B9B623E40
434,7693.0,杭州市余杭区安溪幼儿园,浙江省杭州市余杭区良渚街道杜城村安溪路2号,120.009069,30.405983,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A110000109A249694005E4060BB7B80EE673E40
435,7724.0,义乌市光煜艺术幼儿园,义乌市义亭镇石塔一村,119.967828,29.25877,金华市,义乌市,义亭镇,幼儿园,330782.0,学前教育,,01010000208A110000D009DAE4F0FD5D40A02F2FC03E423D40
436,7760.0,宁波市海曙区鄞江镇中心幼儿园,宁波市海曙区鄞江镇光溪村官池北路,121.351183,29.778663,宁波市,海曙区,鄞江镇,幼儿园,330203.0,学前教育,,01010000208A11000050FA42C879565E40F09A577556C73D40
437,7800.0,宁波市海曙区集士港镇广德湖小学,宁波市海曙区集士港镇集高南路788号,121.422111,29.88258,宁波市,海曙区,集士港镇,小学,330203.0,初等教育,,01010000208A1100000812DBDD035B5E40901A4CC3F0E13D40
438,7830.0,德清县莫干山镇中心学校,浙江省德清县莫干山镇庾信北街129号,119.89873,30.60414009,湖州市,德清县,莫干山镇,九年一贯制学校,330521.0,中等教育,,01010000208A11000010E7AFCA84F95D409092B7ECA89A3E40
439,7861.0,宁波市效实中学,宁波市海曙区白杨街178号,121.5263126,29.87502348,宁波市,海曙区,南门街道,高级中学,330203.0,中等教育,,01010000208A110000E8E7EA1AAF615E4000D5ED8901E03D40
440,7887.0,杭州市余杭区崇贤第一幼儿园,杭州市余杭区崇贤街道众望街136号,120.167824,30.390222,杭州市,余杭区,崇贤街道,幼儿园,330110.0,学前教育,,01010000208A110000F8DEDFA0BD0A5E40002EC896E5633E40
441,7893.0,杭州市余杭区绿城育华翡翠城幼儿园,杭州市余杭区五常大道高教路口,120.013988,30.246311,杭州市,余杭区,闲林街道,幼儿园,330110.0,学前教育,,01010000208A11000058A2EC2DE5005E4020A5D93C0E3F3E40
442,7906.0,杭州市钱塘外语学校,浙江省西湖区古荡街道文二西路88号,120.1250324,30.28323419,杭州市,西湖区,翠苑街道,九年一贯制学校,330106.0,中等教育,,01010000208A110000C840AB8700085E404074330982483E40
443,7912.0,义乌市第三中学,浙江省义乌市西城路168号,120.068936,29.328239,金华市,义乌市,北苑街道,高级中学,330782.0,中等教育,,01010000208A11000018618A7269045E4090459A7807543D40
444,7924.0,德清县中心幼儿园,浙江省湖州市德清县乾元镇南街90号,120.0796906,30.54907524,湖州市,德清县,乾元镇,幼儿园,330521.0,学前教育,,01010000208A110000F8A866A619055E40E0D7E631908C3E40
445,7938.0,义乌市佛堂镇塔山幼儿园,佛堂镇塔山村原小学校舍,120.0580556,29.20111111,金华市,义乌市,佛堂镇,幼儿园,330782.0,学前教育,,01010000208A110000E084A52EB7035E40709B8C047C333D40
446,7969.0,杭州市余杭区星桥天童幼儿园,杭州市余杭区星桥街道天韵路星桥天童幼儿园,120.250517,30.38585,杭州市,余杭区,星桥街道,幼儿园,330110.0,学前教育,,01010000208A110000E085747808105E406029CB10C7623E40
447,7977.0,宁波市海曙区早教中心,浙江省宁波市海曙区高塘路29弄30号,121.536827,29.884971,宁波市,海曙区,西门街道,幼儿园,330203.0,学前教育,,01010000208A1100000827A25F5B625E4090E89E758DE23D40
448,8005.0,义乌市稠江经发幼儿园,义乌市稠江街道杨三村13幢,120.037667,29.294513,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A110000E048D92269025E40303F3734654B3D40
449,8009.0,杭州市余杭区江南春庭院深深幼儿园,杭州市余杭区余杭街道庭院深深住宅区柳青庭2幢,119.95712,30.24666,杭州市,余杭区,余杭街道,幼儿园,330110.0,学前教育,,01010000208A11000040963E7441FD5D40403B191C253F3E40
450,8014.0,杭州市余杭区仓前中心幼儿园,杭州市余杭区仓前街道仓兴街232号,119.990744,30.292517,杭州市,余杭区,仓前街道,幼儿园,330110.0,学前教育,,01010000208A11000050AD855968FF5D402086E464E24A3E40
451,8023.0,义乌市江东街道大元幼儿园,江东街道大元村尚书府58号,120.141018,29.297195,金华市,义乌市,江东街道,幼儿园,330203.0,学前教育,,01010000208A11000070895C7006095E40E088B5F8144C3D40
452,8029.0,义乌市稠城绣川幼儿园,义乌市稠城街道迎恩门二街金鲤坊1号,120.067595,29.305306,金华市,义乌市,稠城街道,幼儿园,330782.0,学前教育,,01010000208A110000E097FA7953045E40C045B588284E3D40
453,8094.0,杭州市余杭区五常中学,杭州市余杭区五常街道荆长路520号,120.036133,30.29414,杭州市,余杭区,五常街道,初级中学,330110.0,中等教育,,01010000208A1100009853C90050025E40107250C24C4B3E40
454,8107.0,义乌市稠江街道扬帆幼儿园,义乌市稠江街道龙回新村B区30幢,120.000953,29.272452,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A11000050F52B9D0F005E40D0BA0D6ABF453D40
455,8113.0,义乌市江东街道九联幼儿园,浙江省义乌市江东街道江东南路693巷18号,120.053819,29.272406,金华市,义乌市,江东街道,幼儿园,330782.0,学前教育,,01010000208A110000D0393FC571035E40F03B4D66BC453D40
456,8154.0,义乌市苏溪镇盼盼幼儿园,义乌市苏溪镇邢宅村,120.109851,29.438376,金华市,义乌市,苏溪镇,幼儿园,330782.0,学前教育,,01010000208A110000B81B7DCC07075E40F059D76839703D40
457,8160.0,义乌市北苑街道希望幼儿园,浙江省金华市义乌市北苑街道幸福居委会,120.047672,29.306926,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A110000D83BDC0E0D035E40C04ACCB3924E3D40
458,8171.0,杭州市余杭区温莎郡英伦幼儿园,杭州市余杭区仓前街道运溪路121号瑞城温莎郡小区内,119.991302,30.287933,杭州市,余杭区,仓前街道,幼儿园,330110.0,学前教育,,01010000208A110000689DF17D71FF5D40707022FAB5493E40
459,8184.0,义乌市商城学校,浙江省义乌市城北路L10号,120.055498,29.366415,金华市,义乌市,后宅街道,十二年一贯制学校,330782.0,中等教育,,01010000208A11000090BF7B478D035E4090C3995FCD5D3D40
460,8207.0,义乌市赤岸镇山盘幼儿园,义乌市赤岸镇山盘村,120.014289,29.112534,金华市,义乌市,赤岸镇,幼儿园,330782.0,学前教育,,01010000208A11000050EC681CEA005E4020B03907CF1C3D40
461,8253.0,义乌市城西街道东河幼儿园,浙江省义乌市城西街道东河工商街110号,119.988749,29.310408,金华市,义乌市,城西街道,幼儿园,330782.0,学前教育,,01010000208A110000F8BCE2A947FF5D40B06A10E6764F3D40
462,8270.0,杭州市余杭区良渚第一中学,杭州市余杭区良渚街道良博路221号,120.034647,30.37739,杭州市,余杭区,良渚街道,初级中学,330110.0,中等教育,,01010000208A110000E0F90CA837025E4060D68BA19C603E40
463,8285.0,德清县高级中学,浙江省德清县武康镇群益街410号,119.9678518,30.53310444,湖州市,德清县,武康街道,高级中学,330521.0,中等教育,,01010000208A110000F886D048F1FD5D4080725B8879883E40
464,8290.0,义乌市赤岸镇烈兰幼儿园,义乌市赤岸镇南青口村,120.049619,29.166532,金华市,义乌市,赤岸镇,幼儿园,330782.0,学前教育,,01010000208A110000A8902BF52C035E40D0BC55D7A12A3D40
465,8299.0,宁波市海曙区古林镇薛家幼儿园,宁波市海曙区古林镇民渠路190号,121.496397,29.85819,宁波市,海曙区,古林镇,幼儿园,330203.0,学前教育,,01010000208A1100004835ECF7C45F5E4010C1FF56B2DB3D40
466,8339.0,义乌市东洲第二幼儿园,义乌市东洲花园流云苑7幢,120.107072,29.308369,金华市,义乌市,江东街道,幼儿园,330782.0,学前教育,,01010000208A11000050948444DA065E40B0195245F14E3D40
467,8344.0,杭州市余杭区亭趾实验小学,余杭区运河街道湖潭路155号,120.300937,30.467749,杭州市,余杭区,运河街道,小学,330110.0,初等教育,,01010000208A110000004A438D42135E40A0BC0166BE773E40
468,8368.0,杭州市塘栖中学,杭州市余杭3区塘栖镇西小河35,120.1783525,30.4767071,杭州市,余杭区,塘栖镇,高级中学,330110.0,中等教育,,01010000208A110000182067206A0B5E405017EB79097A3E40
469,8397.0,杭州市余杭区良渚未来星幼儿园,杭州市余杭区良渚街道通运街418号,120.094734,30.345569,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A11000070F4311F10065E40F082C13577583E40
470,8410.0,义乌市佛堂镇第二小学,义乌市佛堂镇湖山村,120.002165,29.209551,金华市,义乌市,佛堂镇,小学,330782.0,初等教育,,01010000208A110000880CAB7823005E4010D86322A5353D40
471,8417.0,德清县第一实验幼儿园,浙江省湖州市德清县武康街道群益街562号,119.9720718,30.53330472,湖州市,德清县,武康街道,幼儿园,330521.0,学前教育,,01010000208A110000B08CB16C36FE5D40E0618CA886883E40
472,8422.0,浙江工商职业技术学院,宁波市机场路1988号,121.5020227,29.86800527,宁波市,海曙区,古林镇,专科院校：高等职业学校,330203.0,高等学校,,01010000208A110000E04ACD2321605E40E0FEEF9735DE3D40
473,8431.0,义乌市稠江街道海洋幼儿园,义乌市稠江街道新屋村三街1、3号,120.028097,29.273543,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A11000068075C57CC015E40C00CFFE906463D40
474,8434.0,杭州市公益中学,杭州市西湖区文二西路698号,120.0826301,30.28565362,杭州市,西湖区,蒋村街道,初级中学,330106.0,中等教育,,01010000208A110000A80FDCCF49055E40C068669820493E40
475,8526.0,义乌市江东街道七彩山口幼儿园,义乌市江东街道山口新村82幢,120.109604,29.295763,金华市,义乌市,江东街道,幼儿园,330782.0,学前教育,,01010000208A110000B0E07EC003075E40F05DBC1FB74B3D40
476,8531.0,义乌市稠城街道青青江滨幼儿园,义乌市稠城街道江滨社区下埠头10幢,120.072514,29.297495,金华市,义乌市,稠城街道,幼儿园,330782.0,学前教育,,01010000208A11000020A0C211A4045E4040B9DFA1284C3D40
477,8556.0,义乌市苏溪油碑塘幼儿园,义乌市苏溪镇油碑塘村28幢,120.137322,29.410341,金华市,义乌市,苏溪镇,幼儿园,330782.0,学前教育,,01010000208A11000060C136E2C9085E404035971B0C693D40
478,8560.0,杭州市余杭区橄榄树绿野幼儿园,杭州市余杭区闲林街道里东路绿野春天东区,119.997343,30.210621,杭州市,余杭区,闲林街道,幼儿园,330110.0,学前教育,,01010000208A11000040F9BB77D4FF5D40D0D90242EB353E40
479,8610.0,浙江省义乌中学,浙江省义乌市南门街888号,120.077434,29.268404,金华市,义乌市,江东街道,高级中学,330782.0,中等教育,,01010000208A1100005066BCADF4045E40901DE21FB6443D40
480,8621.0,德清县新市镇中心小学,德清县新市镇高林路78号,120.277003,30.60530701,湖州市,德清县,新市镇,小学,330521.0,初等教育,,01010000208A110000A89CE96ABA115E40D01A6766F59A3E40
