,index,name,point_x,point_y,qxmc,gd_point_x,gd_point_y,format_address2
916,916,杭州市袁浦中学,120.1242476,30.11940984,西湖区,120.128834,30.117856,浙江省杭州市西湖区双浦镇杭州市袁浦中学
917,917,杭州市文新小学,120.0882929,30.27550946,西湖区,120.092813,30.272874,浙江省杭州市西湖区文新街道秋雪苑杭州市文新小学
918,918,义乌市国贸幼儿园,120.095598,29.339515,义乌市,120.100205,29.337106,浙江省金华市义乌市福田街道国贸幼儿园
919,919,义乌市苏溪镇西山下小学,120.161113,29.395943,义乌市,120.16559,29.39347,浙江省金华市义乌市苏溪镇苏溪镇西山下小学
920,920,义乌市上溪中学,119.937353,29.2788,义乌市,119.941738,29.276124,浙江省金华市义乌市上溪镇兴华路68号义乌市上溪中学
921,921,杭州市和苑幼儿园,120.09682,30.305268,西湖区,120.101807,30.303256,浙江省杭州市西湖区三墩镇杭州市和苑幼儿园
922,922,杭州市瓶窑中学,119.957373,30.397963,余杭区,119.962002,30.395619,浙江省杭州市余杭区瓶窑镇窑山花园杭州市瓶窑中学
923,923,德清金都诺亚舟幼儿园,119.9483742,30.54234236,德清县,119.950943,30.538848,浙江省湖州市德清县武康街道和院铭墅19幢金都阳光樾府
924,924,义乌市稠江街道佳童幼儿园,120.047688,29.287722,义乌市,120.052296,29.285448,浙江省金华市义乌市稠江街道佳童幼儿园(童店路)童店1区
925,925,宁波市高塘幼儿园,121.535439,29.885173,海曙区,121.53947,29.88272,浙江省宁波市海曙区西门街道新芝路14号幸福苑(新芝路)
926,926,义乌市上溪镇吴店小学,119.907103,29.261248,义乌市,119.911287,29.258073,浙江省金华市义乌市上溪镇吴店小学
927,927,义乌市福田小学,120.0939752,29.33681208,义乌市,120.097991,29.334869,浙江省金华市义乌市福田街道福田小学
928,928,义乌市苏溪镇第三小学,120.132022,29.434819,义乌市,120.136356,29.432928,浙江省金华市义乌市苏溪镇苏溪三小
929,929,义乌市苏溪镇红太阳幼儿园,120.125896,29.414786,义乌市,120.130473,29.412357,浙江省金华市义乌市苏溪镇红太阳幼儿园
930,930,义乌市群星外国语学校,120.061491,29.323282,义乌市,120.065958,29.321621,浙江省金华市义乌市北苑街道机场路577号义乌市群星外国语学校
931,931,义乌市稠江街道童店幼儿园,120.046872,29.286944,义乌市,120.051618,29.284188,浙江省金华市义乌市稠江街道童店幼儿园童店2区
932,932,杭州市余杭区天长世纪小学,120.277172,30.388935,余杭区,120.280334,30.386267,浙江省杭州市临平区乔司街道汀兰路天长世纪小学
933,933,杭州市余杭区国泰西园幼儿园,119.943109,30.26551,余杭区,119.947674,30.262689,浙江省杭州市余杭区余杭街道凤都苑小区西园凤都苑
934,934,杭州市西湖区回龙幼儿园,120.0957666,30.12861586,西湖区,120.103379,30.123914,浙江省杭州市西湖区转塘街道杭州市西湖区回龙幼儿园
935,935,义乌市城镇职业技术学校,120.038405,29.29960126,义乌市,120.043428,29.29897,浙江省金华市义乌市稠江街道浙江省义乌市城镇职业技术学校
936,936,杭州市余杭区博陆小学,120.303914,30.501518,余杭区,120.306693,30.49438,浙江省杭州市临平区运河街道运河镇博陆中心小学
937,937,杭州市西湖区翠苑第一幼儿园,120.1187599,30.28864277,西湖区,120.121796,30.286405,浙江省杭州市西湖区翠苑街道杭州市西湖区翠苑第四幼儿园
938,938,义乌市赤岸伊甸幼儿园,120.079837,29.162323,义乌市,120.084503,29.159416,浙江省金华市义乌市赤岸镇佛王线
939,939,杭州市西湖区文新绿城育华幼儿园,120.086525,30.28904,西湖区,120.091354,30.286723,浙江省杭州市西湖区文新街道骆家庄西苑二区文新绿城育华幼儿园
940,940,义乌市福田天之蓝幼儿园,120.126185,29.329757,义乌市,120.131065,29.327418,浙江省金华市义乌市福田街道天之蓝幼儿园(蓝天分园)北下朱小区
941,941,义乌市江东晨润幼儿园,120.06259,29.270647,义乌市,120.063209,29.268802,浙江省金华市义乌市江东街道黎明湖路331号西陈1区
942,942,义乌市赤岸镇中心幼儿园,120.031664,29.153831,义乌市,120.03631,29.15127,浙江省金华市义乌市赤岸镇东岩路义乌市赤岸镇中心幼儿园
943,943,义乌市苏溪镇聪明泉幼儿园,120.106385,29.408684,义乌市,120.11114,29.40629,浙江省金华市义乌市苏溪镇聪明泉幼儿园
944,944,杭州市余杭区临平第二小学,120.306167,30.42824,余杭区,120.310666,30.426254,浙江省杭州市临平区东湖街道梅堰小区临平第二小学
945,945,义乌市大陈镇东塘小学,120.1662044,29.50151424,义乌市,120.170712,29.499301,浙江省金华市义乌市大陈镇越王路1号大陈镇东塘小学
946,946,杭州市紫金港中学,120.094203,30.300762,西湖区,120.099338,30.298581,浙江省杭州市西湖区三墩镇杭州市保俶塔实验学校(紫金港校区)杭州市紫金港中学
947,947,杭州市余杭区小博士艺术幼儿园,120.291493,30.410397,余杭区,120.295823,30.408032,浙江省杭州市临平区南苑街道新康家园杭州师范大学附属小博士艺术幼儿园
948,948,德清县培康学校,119.9584319,30.54340405,德清县,119.962755,30.540971,浙江省湖州市德清县武康街道牌楼路48号德清县培康学校
949,949,义乌市第六中学,120.159863,29.328459,义乌市,120.164127,29.32766,浙江省金华市义乌市廿三里街道义乌第六中学
950,950,德清县新市镇育秀学校,120.2114333,30.61610685,德清县,120.21601,30.61376,浙江省湖州市德清县新市镇德清县新市镇育秀学校
951,951,义乌市北苑街道启龙幼儿园,120.048546,29.309635,义乌市,120.053297,29.307139,浙江省金华市义乌市北苑街道义乌市北苑街道启龙幼儿园
952,952,杭州市育才外国语学校,120.0831509,30.28380744,西湖区,120.087603,30.282136,浙江省杭州市西湖区文新街道杭州市育才外国语学校
953,953,义乌市稠城第三小学,120.0748852,29.31712173,义乌市,120.079601,29.314685,浙江省金华市义乌市稠城街道义东路30#号义乌市稠城第三小学
954,954,杭州市西湖区蒋村花园幼儿园,120.074471,30.28644992,西湖区,120.079294,30.284177,浙江省杭州市西湖区蒋村街道蒋村花园杭州市西湖区蒋村花园幼儿园
955,955,宁波市海曙区樟村中学,121.308209,29.814006,海曙区,121.297955,29.818344,浙江省宁波市海曙区章水镇章水镇图书馆
956,956,义乌市义亭镇白塘幼儿班,119.972768,29.227895,义乌市,119.975771,29.22422,浙江省金华市义乌市义亭镇白塘村村民委员会
957,957,义乌市经济开发区学校,120.056947,29.297608,义乌市,120.061891,29.294699,浙江省金华市义乌市稠江街道浙江义乌经济开发区学校
958,958,义乌市江东双双幼儿园,120.129431,29.312355,义乌市,120.134038,29.309883,浙江省金华市义乌市江东街道曙光路5号双双幼儿园(东洲路)
959,959,杭州市西湖区沁雅幼儿园,120.10096,30.276463,西湖区,120.1058,30.274583,浙江省杭州市西湖区文新街道沁雅花园
960,960,义乌市稠城街道育优幼儿园,120.079445,29.317827,义乌市,120.084415,29.315496,浙江省金华市义乌市稠城街道育优幼儿园
961,961,杭州市余杭区吉的堡连城幼儿园,120.284367,30.33982,余杭区,120.288649,30.337116,浙江省杭州市临平区乔司街道复地连城国际花园复地连城国际2期
962,962,义乌市义亭中学,119.956976,29.238632,义乌市,119.961413,29.235511,浙江省金华市义乌市义亭镇学生路11号义亭中学
963,963,义乌市福田新丝路幼儿园,120.121915,29.337299,义乌市,120.126203,29.334741,浙江省金华市义乌市福田街道有艺+画室楼西塘安置小区
964,964,义乌市苏溪镇西山下幼儿园,120.161296,29.394777,义乌市,120.165926,29.392343,浙江省金华市义乌市苏溪镇西山下幼儿园
965,965,杭州市余杭区塘栖镇第一小学,120.184856,30.47778,余杭区,120.189389,30.475367,浙江省杭州市临平区塘栖镇圣堂漾路18-1号杭州塘栖一小
966,966,杭州市余杭区临平第二幼儿园,120.30672,30.429221,余杭区,120.31133,30.426814,浙江省杭州市临平区东湖街道梅堰小区临平第二幼儿园
967,967,杭州市余杭区瓶窑镇北湖中心小学,119.948677,30.390565,余杭区,119.953017,30.388464,浙江省杭州市余杭区瓶窑镇毛里线北湖中心小学
968,968,义乌市江东街道江东幼儿园,120.074934,29.285216,义乌市,120.079766,29.282616,浙江省金华市义乌市江东街道浙江大学幼儿园(江东分园)前成小区
969,969,义乌市佛堂镇第二幼儿园,120.01946,29.202846,义乌市,120.024222,29.200361,浙江省金华市义乌市佛堂镇佛堂镇第二幼儿园
970,970,德清县雷甸镇第一幼儿园,120.1331037,30.52307636,德清县,120.141606,30.518687,浙江省湖州市德清县雷甸镇雷甸镇第一幼儿园(新街园区)
971,971,杭州市余杭区径山镇中心幼儿园,119.866623,30.388554,余杭区,119.871567,30.385701,浙江省杭州市余杭区径山镇东田翠谷苑
972,972,杭州市余杭区乔司中学,120.279812,30.357778,余杭区,120.282999,30.354606,浙江省杭州市临平区乔司街道永玄路135号杭州市临平区乔司中学
973,973,杭州市西湖区翠苑第二幼儿园,120.1229712,30.29200713,西湖区,120.127733,30.289304,浙江省杭州市西湖区翠苑街道翠苑新村二区翠苑二区
974,974,义乌市城西新光幼儿园,119.957083,29.296921,义乌市,119.961598,29.294312,浙江省金华市义乌市城西街道新光幼儿园流下2区
975,975,德清县华盛达外语学校,119.9691818,30.53520443,德清县,119.973454,30.53276,浙江省湖州市德清县武康街道浙江大学外国语学院实验学校东兴小区
976,976,义乌市北苑街道未来幼儿园,120.051041,29.308755,义乌市,120.055733,29.306313,浙江省金华市义乌市北苑街道望道路16-3号未来幼儿园(西城路)
977,977,义乌市稠江街道摇篮幼儿园,120.048096,29.303992,义乌市,120.052769,29.301534,浙江省金华市义乌市稠江街道摇篮幼儿园
978,978,义乌市赤岸镇赤岸初级中学,120.0310162,29.14825305,义乌市,120.035446,29.145633,浙江省金华市义乌市赤岸镇雪峰路9号赤岸初中
979,979,杭州市余杭区临平第五中学,120.271263,30.439643,余杭区,120.276164,30.437778,浙江省杭州市临平区临平街道临平第五中学
980,980,杭州市余杭区瓶窑镇长命中心小学,120.000991,30.387199,余杭区,120.006313,30.385058,浙江省杭州市余杭区瓶窑镇余杭区瓶窑镇长命中心小学
981,981,杭州市嘉绿苑小学,120.108826,30.279924,西湖区,120.113683,30.278093,浙江省杭州市西湖区古荡街道杭州市嘉绿苑小学
982,982,宁波市实验学校,121.511354,29.886175,海曙区,121.518352,29.884115,浙江省宁波市海曙区望春街道丽园北路宁波市实验学校
983,983,义乌市稠江街道杨村幼儿园,120.037184,29.296219,义乌市,120.041942,29.293622,浙江省金华市义乌市稠江街道杨村幼儿园
984,984,杭州市西湖区大樟树幼儿园,120.08868,30.101364,西湖区,120.093491,30.0992,浙江省杭州市西湖区双浦镇大樟树幼儿园
985,985,杭州市余杭文昌高级中学,119.9261096,30.2768077,余杭区,119.930592,30.275332,浙江省杭州市余杭区余杭街道太炎路60号杭州市余杭文昌高级中学
986,986,义乌市苏溪学苑幼儿园,120.120494,29.414955,义乌市,120.125252,29.4124,浙江省金华市义乌市苏溪镇学苑幼儿园(红太阳分园)学苑小区
987,987,义乌市望道中学,119.973353,29.297812,义乌市,119.978067,29.296286,浙江省金华市义乌市城西街道圣达街666号望道中学
988,988,杭州市余杭区良渚运河智星幼儿园,120.122104,30.362175,余杭区,120.126931,30.360128,浙江省杭州市余杭区良渚街道古运河路
989,989,宁波市海曙区洞桥镇中心小学,121.411028,29.785287,海曙区,121.414714,29.782672,浙江省宁波市海曙区洞桥镇宁波市海曙区洞桥镇中心学校
990,990,宁波市海曙区江厦幼儿园,121.549782,29.865893,海曙区,121.55368,29.863122,浙江省宁波市海曙区江厦街道天封社区(南区)天封社区南区
991,991,德清县圆圆幼儿园,120.0918429,30.54691821,德清县,120.082939,30.552684,浙江省湖州市德清县乾元镇西郊路湖州市技师学院(旧址)
992,992,杭州市余杭区临平米夏幼儿园,120.311785,30.433262,余杭区,120.316652,30.431188,浙江省杭州市临平区东湖街道杭州余杭米夏幼儿园
993,993,杭州市行知小学,120.1254094,30.28632032,西湖区,120.13059,30.28396,浙江省杭州市西湖区翠苑街道行知小学
994,994,杭州市余杭区双溪中心幼儿园,119.82348,30.407065,余杭区,119.828675,30.4055,浙江省杭州市余杭区径山镇双溪村
995,995,杭州市余杭区仁和中学,120.083613,30.45101,余杭区,120.08943,30.448621,浙江省杭州市余杭区仁和街道仁和中学
996,996,德清县舞阳学校,120.0042607,30.54182738,德清县,120.00935,30.539834,浙江省湖州市德清县武康街道德清县舞阳学校
997,997,德清县新市镇康乐幼儿园,120.281058,30.62035709,德清县,120.282256,30.619048,浙江省湖州市德清县新市镇西成路
998,998,义乌市北苑街道时代花园幼稚园,120.054093,29.324023,义乌市,120.058827,29.32155,浙江省金华市义乌市北苑街道时代花园幼稚园优幼儿童馆时代花园丹溪三区
999,999,杭州市西湖区周浦幼儿园,120.0709102,30.09320063,西湖区,120.07453,30.09261,浙江省杭州市西湖区双浦镇双浦镇综合文化站周浦幼儿园
1000,1000,义乌市义亭镇义亭小学,119.959105,29.242347,义乌市,119.963402,29.240663,浙江省金华市义乌市义亭镇义亭镇义亭小学
1001,1001,义乌市苏溪镇初级中学,120.118917,29.414236,义乌市,120.123522,29.411855,浙江省金华市义乌市苏溪镇校园警务苏溪镇初级中学
1002,1002,杭州市余杭区运河第二幼儿园,120.298094,30.501244,余杭区,120.302793,30.499004,浙江省杭州市临平区运河街道南园路运河镇第二幼儿园
1003,1003,杭州市余杭区新星幼儿园,120.291865,30.429087,余杭区,120.316125,30.40588,浙江省杭州市临平区南苑街道东和新区杭州市余杭区新星幼儿园
1004,1004,义乌市下骆宅初级中学,120.131813,29.338646,义乌市,120.136829,29.336448,浙江省金华市义乌市福田街道义乌市下骆宅初级中学
1005,1005,义乌市江东博雅幼儿园,120.046234,29.246807,义乌市,120.050329,29.245161,浙江省金华市义乌市江东街道博雅幼儿园佛堂省级旅游度假区(建设中)
1006,1006,义乌市大陈镇第一幼儿园,120.093637,29.465348,义乌市,120.098203,29.463128,浙江省金华市义乌市大陈镇梅坞花苑小区大陈第一幼儿园
1007,1007,义乌市佛堂镇雅西幼儿园,120.02557,29.178802,义乌市,120.017351,29.196282,浙江省金华市义乌市佛堂镇佛堂镇佛堂镇人民政府
1008,1008,德清县实验学校,119.9682819,30.52500397,德清县,119.972967,30.523145,浙江省湖州市德清县舞阳街道曲园南路466号德清县实验学校
1009,1009,杭州市余杭中学,119.959704,30.268109,余杭区,119.964356,30.266627,浙江省杭州市余杭区余杭街道余杭中学
1010,1010,杭州市余杭区中泰中学,119.922431,30.241534,余杭区,119.926843,30.239886,浙江省杭州市余杭区中泰街道中泰路33号
1011,1011,宁波市海曙区启文幼儿园,121.524303,29.854955,海曙区,121.528446,29.852494,浙江省宁波市海曙区段塘街道启文幼儿园启文幼儿园(粮丰街)
1012,1012,义乌市保联小学,120.0739253,29.30015155,义乌市,120.078764,29.297556,浙江省金华市义乌市稠城街道春江路88号义乌市保联小学
1013,1013,义乌市廿三里初级中学,120.178998,29.328486,义乌市,120.183349,29.325254,浙江省金华市义乌市廿三里街道校园警务义乌市廿三里初级中学
1014,1014,宁波市海曙区竹福园幼儿园,121.520225,29.882441,海曙区,121.524607,29.879939,浙江省宁波市海曙区望春街道竹福园幼儿园
1015,1015,义乌市后宅街道鹤田小学,120.057575,29.409805,义乌市,120.061723,29.407753,浙江省金华市义乌市后宅街道鹤田小学
1016,1016,德清县洛舍镇中心学校,120.0927478,30.63396452,德清县,120.097288,30.632338,浙江省湖州市德清县洛舍镇老直街108号洛舍中心学校
1017,1017,杭州市余杭区临平第一幼儿园,120.308919,30.422258,余杭区,120.298937,30.420703,浙江省杭州市临平区临平街道临平文化艺术长廊杭州市临平区第三幼儿园
1018,1018,义乌市江东街道鲇溪幼儿园,120.092239,29.306717,义乌市,120.096879,29.304052,浙江省金华市义乌市江东街道鲇溪幼儿园鲶溪新村
1019,1019,义乌市稠江街道育才幼儿园,120.053932,29.300795,义乌市,120.0589,29.298248,浙江省金华市义乌市稠江街道育才幼儿园(城店路)
1020,1020,杭州市余杭区小珠弄幼儿园,119.932723,30.275799,余杭区,120.245433,30.409974,浙江省杭州市临平区星桥街道杭州方正速能科技有限公司
1021,1021,杭州西湖风景名胜区茅家埠幼儿园,120.118442,30.240528,西湖区,120.123273,30.238126,浙江省杭州市西湖区西湖街道杭州西湖风景名胜区杭州西湖风景名胜区-茅家埠
1022,1022,杭州市翠苑第二小学,120.1173234,30.28618181,西湖区,120.121347,30.291191,浙江省杭州市西湖区翠苑街道杭州市翠苑第二小学
1023,1023,义乌市北苑布谷鸟幼儿园,120.057521,29.315402,义乌市,120.062334,29.312914,浙江省金华市义乌市北苑街道西城路402号复兴湖塘西
1024,1024,杭州市西湖区金太阳幼儿园,120.086105,30.258276,西湖区,120.091143,30.256311,浙江省杭州市西湖区留下街道杭州西湖风景名胜区
1025,1025,义乌市稠城海关路幼儿园,120.081156,29.335213,义乌市,120.085119,29.333501,浙江省金华市义乌市稠城街道城北路浙江省机电技师学院
1026,1026,杭州市上泗中学,120.077042,30.139446,西湖区,120.082077,30.136794,浙江省杭州市西湖区转塘街道云梦路
1027,1027,德清县第五中学,120.1750337,30.65110683,德清县,120.178886,30.649394,浙江省湖州市德清县钟管镇德清县社区教育学院(钟管分院)德清县第五中学
1028,1028,德清县千秋外国语学校,119.9657718,30.5452046,德清县,119.970453,30.542907,浙江省湖州市德清县武康街道德清公安德清县千秋外国语学校警务站文欣苑
1029,1029,杭州市余杭区南苑中心小学,120.304885,30.37606,余杭区,120.310865,30.374319,浙江省杭州市临平区南苑街道南苑中心小学
1030,1030,义乌市江东雪贝尔幼儿园,120.152326,29.323459,义乌市,120.156448,29.321097,浙江省金华市义乌市江东街道大湖头村老年协会大湖头村
1031,1031,德清县禹越镇高桥中心幼儿园,120.2811227,30.55590682,德清县,120.285519,30.553589,浙江省湖州市德清县禹越镇新兴街52号高桥中心幼儿园(新兴街)
1032,1032,杭州市西湖区小天使幼儿园,120.12149,30.11918,西湖区,120.126177,30.116936,浙江省杭州市西湖区双浦镇浙江大风艺校百联新村
1033,1033,杭州市余杭区瓶窑镇第一幼儿园,119.966986,30.392995,余杭区,119.971988,30.390114,浙江省杭州市余杭区瓶窑镇苕溪苑瓶窑镇第一幼儿园
1034,1034,义乌市稠江街道成才幼儿园,120.057161,29.295537,义乌市,120.061844,29.293099,浙江省金华市义乌市稠江街道成才幼儿园(金苑路)
1035,1035,德清县新安镇勾里中心学校,120.2240927,30.53410631,德清县,120.228669,30.531848,浙江省湖州市德清县新安镇德清公安勾里中心学校警务站勾里中心学校
1036,1036,宁波市海曙区横街镇中心小学,121.395466,29.855084,海曙区,121.400355,29.854037,浙江省宁波市海曙区横街镇育才路横街镇中心小学
1037,1037,杭州市余杭区星桥中心幼儿园,120.253242,30.396193,余杭区,120.257978,30.393942,浙江省杭州市临平区星桥街道星桥中心幼儿园
1038,1038,义乌市佛堂镇田心小学,120.013645,29.181688,义乌市,120.018143,29.17908,浙江省金华市义乌市佛堂镇佛堂镇派出所田心小学警务联络室田心小学
1039,1039,杭州市余杭区大禹小学,119.948573,30.265829,余杭区,119.953349,30.262538,浙江省杭州市余杭区余杭街道城东路298号余杭区大禹小学
1040,1040,宁波市海曙锦华幼儿园,121.514431,29.870093,海曙区,121.518503,29.867237,浙江省宁波市海曙区白云街道海曙锦华幼儿园委员会联丰新村
1041,1041,义乌市江东街道欣欣向荣幼儿园,120.085512,29.268002,义乌市,120.090407,29.265458,浙江省金华市义乌市江东街道欣欣向荣幼儿园(黎明湖路)
1042,1042,义乌市江东街道毛店幼儿园,120.038515,29.256565,义乌市,120.043206,29.253999,浙江省金华市义乌市江东街道毛店幼儿园
1043,1043,义乌市荷叶塘初级中学,120.1184651,29.3793027,义乌市,120.121341,29.377284,浙江省金华市义乌市福田街道福田派出所驻荷叶塘初中警务室义乌市荷叶塘初级中学
1044,1044,杭州市余杭区星桥第一小学,120.255642,30.393972,余杭区,120.259971,30.392524,浙江省杭州市临平区星桥街道杭州市余杭区星桥第一小学
1045,1045,杭州市余杭区国泰盛世嘉园幼儿园,120.021569,30.236053,余杭区,120.315558,30.413166,浙江省杭州市临平区南苑街道国泰教育集团桂花星城
1046,1046,德清县武康英溪小学,119.9592919,30.54250379,德清县,119.964044,30.540164,浙江省湖州市德清县武康街道居仁街102号武康英溪小学(东校区)
1047,1047,杭州市余杭区绿苑幼儿园,119.965231,30.40212,余杭区,119.969721,30.399289,浙江省杭州市余杭区瓶窑镇绿园路杭州市余杭区绿苑幼儿园
1048,1048,义乌市稠江安安幼儿园,120.048074,29.304013,义乌市,120.024315,29.280473,浙江省金华市义乌市稠江街道安安幼儿园后申塘3区
1049,1049,杭州市余杭区孝慈水木清华幼儿园,119.909557,30.243508,余杭区,120.017691,30.219441,浙江省杭州市余杭区闲林街道杭州广义舞蹈团水木清华苑西区
1050,1050,义乌市稠江街道下沿塘小天使幼儿园,120.006462,29.276247,义乌市,120.110793,29.367459,浙江省金华市义乌市福田街道小天使幼儿园(物华路二街)
1051,1051,义乌市佛堂三之三江滨幼儿园,120.00915,29.19658,义乌市,120.017014,29.20767,浙江省金华市义乌市佛堂镇糖厂宿舍佛堂省级旅游度假区(建设中)
1052,1052,义乌市苏溪镇溪北小太阳幼儿园,120.160008,29.418308,义乌市,120.164546,29.415862,浙江省金华市义乌市苏溪镇刑里线溪北小太阳幼儿园
1053,1053,德清县第二中学,119.9685637,30.54387768,德清县,119.973168,30.541238,浙江省湖州市德清县武康街道千秋东街65号德清二中
1054,1054,杭州市余杭区新明半岛英才学校,119.945131,30.243806,余杭区,119.949784,30.240567,浙江省杭州市余杭区中泰街道杭州市余杭区新明半岛英才学校
1055,1055,杭州市余杭区中泰中心幼儿园,119.931285,30.239568,余杭区,119.896585,30.243876,浙江省杭州市余杭区中泰街道中泰中心幼儿园跳头园区
1056,1056,德清县育才学校,119.956359,30.576019,德清县,119.961385,30.573483,浙江省湖州市德清县阜溪街道德清县育才学校
1057,1057,杭州市闲林职业高级中学,119.978616,30.22562,余杭区,119.983191,30.223081,浙江省杭州市余杭区闲林街道闲林派出所闲林职高警务室杭州市闲林职业高级中学
1058,1058,杭州市余杭区仓前中学,119.988642,30.292091,余杭区,119.99317,30.289232,浙江省杭州市余杭区仓前街道仓兴街236号梦想小镇
1059,1059,杭州市余杭区良渚第二中学,120.086371,30.363027,余杭区,120.090418,30.361396,浙江省杭州市余杭区良渚街道余杭区良渚第二中学
1060,1060,杭州市余杭区树兰幼儿园,120.281676,30.429591,余杭区,120.288769,30.426283,浙江省杭州市临平区临平街道迎宾路临平公园
1061,1061,杭州市省府路小学,120.1023157,30.27494801,西湖区,120.107351,30.273024,浙江省杭州市西湖区古荡街道秋水苑省府路小学秋水苑校区
1062,1062,义乌市苏溪镇第二小学,120.1232148,29.42379319,义乌市,120.127805,29.421759,浙江省金华市义乌市苏溪镇苏溪镇第二小学
1063,1063,义乌市上溪镇信达幼儿园,119.919725,29.273254,义乌市,119.924192,29.270126,浙江省金华市义乌市上溪镇信达幼儿园
1064,1064,义乌市苏溪镇红苹果幼儿园,120.127795,29.421381,义乌市,120.132336,29.418685,浙江省金华市义乌市苏溪镇人民北路146号新院小区
1065,1065,杭州市余杭区运河第一幼儿园,120.297233,30.467315,余杭区,120.301798,30.464953,浙江省杭州市临平区运河街道湖潭路312号
1066,1066,杭州市余杭区仁和第三幼儿园,120.090882,30.411234,余杭区,120.095354,30.408874,浙江省杭州市余杭区仁和街道西南山南路120号余杭区仁和第三幼儿园云会园区
1067,1067,杭州市余杭区东湖水漾幼儿园,120.310142,30.430481,余杭区,120.313751,30.42792,浙江省杭州市临平区东湖街道水漾人家小区东海·水漾人家
1068,1068,义乌市廿三里第一小学,120.169691,29.32627,义乌市,120.174312,29.32387,浙江省金华市义乌市廿三里街道义乌市德胜小学(拨浪鼓校区)
1069,1069,杭州市九莲小学,120.1284238,30.28125381,西湖区,120.13283,30.279033,浙江省杭州市西湖区翠苑街道文三教育集团九莲小学
1070,1070,义乌市北苑街道胜于蓝幼儿园,120.036192,29.306148,义乌市,120.040532,29.303276,浙江省金华市义乌市北苑街道凯吉路211-215号沈村1区
1071,1071,杭州市余杭区良渚荀山幼儿园,120.036803,30.382296,余杭区,120.041942,30.379731,浙江省杭州市余杭区良渚街道书林苑荀山幼儿园
1072,1072,义乌市徐江小学,120.048503,29.256806,义乌市,120.054342,29.253904,浙江省金华市义乌市江东街道徐江小学
1073,1073,义乌市福田幼儿园,120.091671,29.333129,义乌市,120.096682,29.33059,浙江省金华市义乌市福田街道福田幼儿园(长春六街)
1074,1074,义乌市稠城大塘下幼儿园,120.075218,29.338233,义乌市,120.079139,29.336103,浙江省金华市义乌市稠城街道兰州拉面(大塘下店)大塘下2区
1075,1075,义乌市儿童乐园幼稚园,120.068378,29.294727,义乌市,120.073192,29.291998,浙江省金华市义乌市稠城街道义乌市儿童乐园幼稚园义乌海洋世界
1076,1076,杭州市余杭区国泰幼儿园,120.313018,30.415751,余杭区,120.302103,30.464705,浙江省杭州市临平区运河街道湖潭路
1077,1077,宁波市尹江岸幼儿园,121.535986,29.859209,海曙区,121.540083,29.856483,浙江省宁波市海曙区南门街道尹东小区宁波市尹江岸幼儿园
1078,1078,义乌市福田开心幼儿园,120.090909,29.341682,义乌市,120.095637,29.339149,浙江省金华市义乌市福田街道口岸路陶界岭小区
1079,1079,杭州市长阳中学,120.089405,30.326951,西湖区,120.094765,30.324339,浙江省杭州市西湖区长阳中学
1080,1080,义乌市北苑街道小太阳幼儿园,120.063304,29.313696,义乌市,120.067968,29.31113,浙江省金华市义乌市北苑街道小太阳幼儿园(北苑街道)建设二村
1081,1081,杭州市西湖区新蕾幼儿园,120.09377,30.125675,西湖区,120.098577,30.12319,浙江省杭州市西湖区双浦镇良南路
1082,1082,杭州市余杭区开心幼儿园,120.285309,30.429556,余杭区,120.289844,30.427214,浙江省杭州市临平区临平街道星光街杭州市临平区开心幼儿园(星光街)
1083,1083,杭州市余杭区塘栖镇第二小学,120.179776,30.466563,余杭区,120.191023,30.471446,浙江省杭州市临平区塘栖镇水榭花都水榭花都(绿荫街)
1084,1084,杭州市西湖区申花路幼儿园,120.094311,30.31290808,西湖区,120.098812,30.310439,浙江省杭州市西湖区三墩镇杭州市西湖区申花路幼儿园(申花路园区)
1085,1085,义乌市江东街道永胜幼儿园,120.103076,29.307822,义乌市,120.107564,29.305285,浙江省金华市义乌市江东街道永胜幼儿园永胜小区
1086,1086,杭州市余杭区聪明树早教园,119.945355,30.267834,余杭区,119.95004,30.265286,浙江省杭州市余杭区余杭街道兴惠家园紫竹人家(狮山路)
1087,1087,杭州市西湖区华门托儿所,120.130455,30.293901,西湖区,120.13522,30.29155,浙江省杭州市西湖区西溪街道沙县速食(教工路)新德雅公寓(教工路)
1088,1088,义乌工商职业技术学院,120.095297,29.302018,义乌市,120.098716,29.297709,浙江省金华市义乌市江东街道义乌市应急管理学院义乌工商职业技术学院
1089,1089,义乌市北苑街道爱咪儿幼儿园,120.060074,29.310397,义乌市,120.065,29.307841,浙江省金华市义乌市北苑街道爱咪儿幼儿园建设三村小区
1090,1090,德清县第一中学,119.9805818,30.54340411,德清县,119.985608,30.54052,浙江省湖州市德清县武康街道千秋东街245号德清县第一中学
1091,1091,杭州市余杭区荷花幼儿园,120.287257,30.431771,余杭区,120.291696,30.429152,浙江省杭州市临平区临平街道荷花幼儿园荷花小区西区
1092,1092,杭州市余杭区阳光宝贝方汇幼儿园,119.942851,30.25883,余杭区,119.947432,30.25618,浙江省杭州市余杭区余杭街道方汇花苑
1093,1093,杭州市余杭区理想湾幼儿园,120.267055,30.437174,余杭区,120.271672,30.434899,浙江省杭州市临平区临平街道理想湾幼儿园众安理想湾
1094,1094,杭州市西湖区午山幼儿园,120.083366,30.16648424,西湖区,120.087652,30.164385,浙江省杭州市西湖区转塘街道午山幼儿园转塘家园北区
