objectid,ame,ddress,point_x,point_y,dsmc,qxmc,xzmc,xxlb,xzqdm,dj,gdb_geomattr_data,shape
11806,义乌市大陈镇东塘小学,义乌市大陈镇杜门村越王路1号,120.1662044,29.50151424,金华市,义乌市,大陈镇,小学,330782,初等教育,NULL,01010000208A110000104FE017A30A5E40B064AE3C63803D40
11812,杭州市紫金港中学,浙江省杭州市西湖区三墩镇团园巷8号,120.094203,30.300762,杭州市,西湖区,三墩镇,初级中学,330106,中等教育,NULL,01010000208A110000D80B056C07065E4030E109BDFE4C3E40
11818,杭州市余杭区小博士艺术幼儿园,杭州市余杭区南苑街道人民大道357号,120.291493,30.410397,杭州市,余杭区,南苑街道,幼儿园,330110,学前教育,NULL,01010000208A110000D08041D2A7125E4060601DC70F693E40
11831,德清县培康学校,浙江省湖州市德清县武康街道牌楼路48号,119.9584319,30.54340405,湖州市,德清县,武康街道,弱智学校,330521,特殊教育,NULL,01010000208A110000D89387F256FD5D40108F23871C8B3E40
11832,义乌市第六中学,义乌市廿三里街道中新街166号,120.159863,29.328459,金华市,义乌市,廿三里街,高级中学,330782,中等教育,NULL,01010000208A110000C83505323B0A5E40B01397E315543D40
11847,德清县新市镇育秀学校,德清县新市镇士林白彪村,120.2114333,30.61610685,湖州市,德清县,新市镇,小学,330521,初等教育,NULL,01010000208A110000A0FFB11F880D5E407000AB2DB99D3E40
11852,义乌市北苑街道启龙幼儿园,浙江省金华市义乌市北苑街道工业区兴工路11号,120.048546,29.309635,金华市,义乌市,北苑街道,幼儿园,330782,学前教育,NULL,01010000208A1100008096AE601B035E4070B2463D444F3D40
11854,杭州市育才外国语学校,杭州市文二西路698号,120.0831509,30.28380744,杭州市,西湖区,蒋村街道,小学,330106,初等教育,NULL,01010000208A1100004097205852055E40E074BD9AA7483E40
11863,义乌市稠城第三小学,浙江省义乌市义东路30号,120.0748852,29.31712173,金华市,义乌市,稠城街道,小学,330782,初等教育,NULL,01010000208A11000068D636EBCA045E4070CACBE32E513D40
11865,杭州市西湖区蒋村花园幼儿园,杭州市晴川街92号,120.074471,30.28644992,杭州市,西湖区,蒋村街道,幼儿园,330106,学前教育,NULL,01010000208A11000008600322C4045E40F0DD18C854493E40
11872,宁波市海曙区樟村中学,宁波市海曙区章水镇通远路200号,121.308209,29.814006,宁波市,海曙区,章水镇,初级中学,330203,中等教育,NULL,01010000208A11000050D53DB2B9535E4070BF7CB262D03D40
11876,义乌市义亭镇白塘幼儿班,义乌市义亭镇白塘村35号一楼,119.972768,29.227895,金华市,义乌市,义亭镇,幼儿园,330782,学前教育,NULL,01010000208A11000018A6B6D441FE5D4000ECA353573A3D40
11892,义乌市经济开发区学校,宏迪路65号,120.056947,29.297608,金华市,义乌市,稠江街道,小学,330782,初等教育,NULL,01010000208A110000C0A60705A5035E403007B309304C3D40
11901,义乌市江东双双幼儿园,义乌市江东青口新光南路23号,120.129431,29.312355,金华市,义乌市,江东街道,幼儿园,330782,学前教育,NULL,01010000208A110000A805F69848085E4000BE4D7FF64F3D40
11910,杭州市西湖区沁雅幼儿园,杭州市文三西路111号沁雅花园,120.10096,30.276463,杭州市,西湖区,文新街道,幼儿园,330106,学前教育,NULL,01010000208A110000108DEE2076065E40D08D7747C6463E40
11913,义乌市稠城街道育优幼儿园,孝子祠22幢5号,120.079445,29.317827,金华市,义乌市,稠城街道,幼儿园,330782,学前教育,NULL,01010000208A11000028357BA015055E4030C93A1C5D513D40
11923,杭州市余杭区吉的堡连城幼儿园,杭州市余杭区乔司街道连城社区,120.284367,30.33982,杭州市,余杭区,乔司街道,幼儿园,330110,学前教育,NULL,01010000208A110000F043A51133125E40D0868A71FE563E40
11935,义乌市义亭中学,义乌市义亭镇,119.956976,29.238632,金华市,义乌市,义亭镇,高级中学,330782,中等教育,NULL,01010000208A110000A8C343183FFD5D4070C79BFC163D3D40
11937,义乌市福田新丝路幼儿园,义乌市福田街道楼西塘村委会,120.121915,29.337299,金华市,义乌市,福田街道,幼儿园,330782,学前教育,NULL,01010000208A11000010799274CD075E4030F92D3A59563D40
11943,义乌市苏溪镇西山下幼儿园,义乌市苏溪镇西山下村,120.161296,29.394777,金华市,义乌市,苏溪镇,幼儿园,330782,学前教育,NULL,01010000208A110000703E75AC520A5E408036001B10653D40
11952,杭州市余杭区塘栖镇第一小学,杭州市余杭区塘栖镇圣堂漾路18-1号,120.184856,30.47778,杭州市,余杭区,塘栖镇,小学,330110,初等教育,NULL,01010000208A110000089E42AED40B5E40D0AE42CA4F7A3E40
11958,杭州市余杭区临平第二幼儿园,杭州市余杭区临平街道九曲营路247号,120.30672,30.429221,杭州市,余杭区,东湖街道,幼儿园,330110,学前教育,NULL,01010000208A110000E041EC4CA1135E40A0C16D6DE16D3E40
11965,杭州市余杭区瓶窑镇北湖中心小学,浙江省杭州市余杭区瓶窑镇南山村李王堂36号,119.948677,30.390565,杭州市,余杭区,瓶窑镇,小学,330110,初等教育,NULL,01010000208A110000E85DBC1FB7FC5D4050F65D11FC633E40
12006,义乌市江东街道江东幼儿园,义乌市江东街道前成小区28幢,120.074934,29.285216,金华市,义乌市,江东街道,幼儿园,330782,学前教育,NULL,01010000208A110000F0D6F9B7CB045E40C04B70EA03493D40
12007,义乌市佛堂镇第二幼儿园,佛堂镇道院路46号,120.01946,29.202846,金华市,义乌市,佛堂镇,幼儿园,330782,学前教育,NULL,01010000208A11000020E527D53E015E40E01F28B7ED333D40
12011,德清县雷甸镇第一幼儿园,浙江省湖州市德清县雷甸镇东港欣苑42幢,120.1331037,30.52307636,湖州市,德清县,雷甸镇,幼儿园,330521,学前教育,NULL,01010000208A11000000EA65C584085E4050FC2855E8853E40
12019,杭州市余杭区径山镇中心幼儿园,杭州市余杭区径山镇求是路1号,119.866623,30.388554,杭州市,余杭区,径山镇,幼儿园,330110,学前教育,NULL,01010000208A11000088BD50C076F75D40E0BA624678633E40
12023,杭州市余杭区乔司中学,浙江省杭州市余杭区乔司街道永玄路135号,120.279812,30.357778,杭州市,余杭区,乔司街道,初级中学,330110,中等教育,NULL,01010000208A110000D0419770E8115E40703AC956975B3E40
12028,杭州市西湖区翠苑第二幼儿园,杭州市翠苑新村二区11-2,120.1229712,30.29200713,杭州市,西湖区,翠苑街道,幼儿园,330106,学前教育,NULL,01010000208A11000040AFC5C2DE075E4080F5A8FAC04A3E40
12032,义乌市城西新光幼儿园,浙江省义乌市城西街道流下二区36幢,119.957083,29.296921,金华市,义乌市,城西街道,幼儿园,330782,学前教育,NULL,01010000208A110000B0230ED940FD5D40E07EC003034C3D40
12046,德清县华盛达外语学校,浙江省德清县武康街道舞阳街1199号,119.9691818,30.53520443,湖州市,德清县,武康街道,九年一贯制学校,330521,中等教育,NULL,01010000208A110000A844301307FE5D403058422803893E40
12051,义乌市北苑街道未来幼儿园,浙江省金华市义乌市北苑街道复兴社区居委会,120.051041,29.308755,金华市,义乌市,北苑街道,幼儿园,330782,学前教育,NULL,01010000208A1100005870784144035E40007A53910A4F3D40
12053,义乌市稠江街道摇篮幼儿园,浙江省义乌市稠江街道戚继光路36-38号,120.048096,29.303992,金华市,义乌市,稠江街道,幼儿园,330782,学前教育,NULL,01010000208A11000060C43E0114035E40E03E726BD24D3D40
12075,义乌市赤岸镇赤岸初级中学,浙江省金华市义乌市赤岸镇赤岸四村委会,120.0310162,29.14825305,金华市,义乌市,赤岸镇,初级中学,330782,中等教育,NULL,01010000208A110000E8A2742BFC015E40507682E9F3253D40
12079,杭州市余杭区临平第五中学,浙江省杭州市余杭区临平大道668号,120.271263,30.439643,杭州市,余杭区,临平街道,初级中学,330110,中等教育,NULL,01010000208A11000058677C5F5C115E4050EA92718C703E40
12088,杭州市余杭区瓶窑镇长命中心小学,杭州市余杭区瓶窑镇长命中心小学,120.000991,30.387199,杭州市,余杭区,瓶窑镇,小学,330110,初等教育,NULL,01010000208A110000C8258E3C10005E40400B42791F633E40
12108,杭州市嘉绿苑小学,杭州市西湖区古荡街道嘉绿苑西1-1,120.108826,30.279924,杭州市,西湖区,古荡街道,小学,330106,初等教育,NULL,01010000208A11000018BD5301F7065E40905D6919A9473E40
12109,宁波市实验学校,宁波市海曙区中山西路1182弄86号,121.511354,29.886175,宁波市,海曙区,望春街道,九年一贯制学校,330203,中等教育,NULL,01010000208A11000070AB2006BA605E406088635DDCE23D40
12125,义乌市稠江街道杨村幼儿园,义乌市 稠江街道杨村五区26栋,120.037184,29.296219,金华市,义乌市,稠江街道,幼儿园,330782,学前教育,NULL,01010000208A110000D0FBFF3861025E4030742502D54B3D40
12130,杭州市西湖区大樟树幼儿园,杭州市西湖区板桥村,120.08868,30.101364,杭州市,西湖区,双浦镇,幼儿园,330106,学前教育,NULL,01010000208A110000C8F3E0EEAC055E40E0FDB8FDF2193E40
12152,杭州市余杭文昌高级中学,杭州市余杭区余杭街道太炎路67号,119.9261096,30.2768077,杭州市,余杭区,余杭街道,高级中学,330110,中等教育,NULL,01010000208A110000C8B10F6145FB5D408041A8DEDC463E40
12153,义乌市苏溪学苑幼儿园,义乌市苏溪镇胡宅村学苑小区3幢,120.120494,29.414955,金华市,义乌市,苏溪镇,幼儿园,330782,学前教育,NULL,01010000208A1100005057772CB6075E40D04FAA7D3A6A3D40
12161,义乌市望道中学,浙江省义乌市城西街道圣寿路666号,119.973353,29.297812,金华市,义乌市,城西街道,初级中学,330782,中等教育,NULL,01010000208A110000A89D616A4BFE5D40405B40683D4C3D40
12168,杭州市余杭区良渚运河智星幼儿园,杭州市余杭区良渚新城运河村王家湾46号,120.122104,30.362175,杭州市,余杭区,良渚街道,幼儿园,330110,学前教育,NULL,01010000208A11000080AD4B8DD0075E40C06D3480B75C3E40
12188,宁波市海曙区洞桥镇中心小学,浙江省宁波市海曙区洞桥镇荷晓东路962号,121.411028,29.785287,宁波市,海曙区,洞桥镇,小学,330203,初等教育,NULL,01010000208A110000606F62484E5A5E4050F99E9108C93D40
12196,宁波市海曙区江厦幼儿园,宁波市海曙区小沙泥街11号,121.549782,29.865893,宁波市,海曙区,江厦街道,幼儿园,330203,学前教育,NULL,01010000208A110000807BD7A02F635E40E0D5E429ABDD3D40
12197,德清县圆圆幼儿园,德清县乾元镇东郊路40号,120.0918429,30.54691821,湖州市,德清县,乾元镇,幼儿园,330521,学前教育,NULL,01010000208A110000E03A00C1E0055E407089F1D4028C3E40
12215,杭州市余杭区临平米夏幼儿园,临平新颜路2号,120.311785,30.433262,杭州市,余杭区,东湖街道,幼儿园,NULL,学前教育,NULL,01010000208A11000088981249F4135E4080992842EA6E3E40
12243,杭州市行知小学,杭州市西湖区学院路行知巷6号,120.1254094,30.28632032,杭州市,西湖区,翠苑街道,小学,330106,初等教育,NULL,01010000208A110000303D1CB506085E401049D6494C493E40
12248,杭州市余杭区双溪中心幼儿园,杭州市余杭区径山镇双溪羽泉路58号,119.82348,30.407065,杭州市,余杭区,径山镇,幼儿园,330110,学前教育,NULL,01010000208A110000403A75E5B3F45D40A0586E6935683E40
12253,杭州市余杭区仁和中学,杭州市余杭区仁和街道仁河大道1-3,120.083613,30.45101,杭州市,余杭区,仁和街道,初级中学,330110,中等教育,NULL,01010000208A110000502157EA59055E40402B306475733E40
12256,德清县舞阳学校,浙江省德清县武康镇舞阳街1610号,120.0042607,30.54182738,湖州市,德清县,武康街道,九年一贯制学校,330521,中等教育,NULL,01010000208A110000C830C0CE45005E40E04AF032B58A3E40
12291,德清县新市镇康乐幼儿园,浙江省德清县新市镇西成路51号,120.281058,30.62035709,湖州市,德清县,新市镇,幼儿园,330521,学前教育,NULL,01010000208A11000008ADC1DAFC115E4050FBEDB8CF9E3E40
12298,义乌市北苑街道时代花园幼稚园,浙江省金华市义乌市北苑街道丹溪三区12幢,120.054093,29.324023,金华市,义乌市,北苑街道,幼儿园,330782,学前教育,NULL,01010000208A110000507C7C4276035E40E026DC2BF3523D40
12299,杭州市西湖区周浦幼儿园,杭州市双浦镇三阳村408号,120.0709102,30.09320063,杭州市,西湖区,双浦镇,幼儿园,330106,学前教育,NULL,01010000208A110000F8821BCB89045E4080EE0CFFDB173E40
12315,义乌市义亭镇义亭小学,浙江省义乌市义亭镇甘塘东路255号,119.959105,29.242347,金华市,义乌市,义亭镇,小学,330782,初等教育,NULL,01010000208A110000881BF0F961FD5D40A048F7730A3E3D40
12327,义乌市苏溪镇初级中学,浙江省义乌市苏溪镇为民路1号,120.118917,29.414236,金华市,义乌市,苏溪镇,初级中学,330782,中等教育,NULL,01010000208A110000107C0C569C075E4070D3D85E0B6A3D40
12334,杭州市余杭区运河第二幼儿园,浙江省杭州市余杭区运河街道泾洋路14号,120.298094,30.501244,杭州市,余杭区,运河街道,幼儿园,330110,学前教育,NULL,01010000208A1100009048DBF813135E40F050DB8651803E40
12357,杭州市余杭区新星幼儿园,杭州市余杭区临平街道沿山路99号,120.291865,30.429087,杭州市,余杭区,临平街道,幼儿园,330110,学前教育,NULL,01010000208A110000387689EAAD125E40802348A5D86D3E40
12361,义乌市下骆宅初级中学,紫金北路65号,120.131813,29.338646,金华市,义乌市,福田街道,初级中学,NULL,中等教育,NULL,01010000208A110000000CCB9F6F085E40D0EB1681B1563D40
12369,义乌市江东博雅幼儿园,浙江省义乌市江东街道后园村150号,120.046234,29.246807,金华市,义乌市,江东街道,幼儿园,330782,学前教育,NULL,01010000208A110000A87D737FF5025E40806C59BE2E3F3D40
12394,义乌市大陈镇第一幼儿园,义乌市大陈镇原大陈镇小,120.093637,29.465348,金华市,义乌市,大陈镇,幼儿园,330782,学前教育,NULL,01010000208A110000802C0B26FE055E405042E90B21773D40
12399,义乌市佛堂镇雅西幼儿园,佛堂镇雅西村一排8号,120.02557,29.178802,金华市,义乌市,佛堂镇,幼儿园,330782,学前教育,NULL,01010000208A11000090705AF0A2015E40A075C6F7C52D3D40
12439,德清县实验学校,浙江省德清县舞阳街道曲园南路466号,119.9682819,30.52500397,湖州市,德清县,舞阳街道,小学,330521,初等教育,NULL,01010000208A11000080FC7254F8FD5D40906B01A966863E40
12454,杭州市余杭中学,杭州市余杭区余杭街道文一西路2228号,119.959704,30.268109,杭州市,余杭区,余杭街道,高级中学,330110,中等教育,NULL,01010000208A110000C87553CA6BFD5D4060C39ACAA2443E40
12455,杭州市余杭区中泰中学,浙江省杭州市余杭区中泰街道石鸽社区,119.922431,30.241534,杭州市,余杭区,中泰街道,初级中学,330110,中等教育,NULL,01010000208A1100004074081C09FB5D4040DF162CD53D3E40
12464,宁波市海曙区启文幼儿园,宁波市海曙区粮丰街38号,121.524303,29.854955,宁波市,海曙区,段塘街道,幼儿园,330203,学前教育,NULL,01010000208A110000788C2B2E8E615E40408DB454DEDA3D40
12499,义乌市保联小学,浙江省金华市义乌市稠城街道春江路88号,120.0739253,29.30015155,金华市,义乌市,稠城街道,小学,330782,初等教育,NULL,01010000208A110000380D3731BB045E40909178BBD64C3D40
12524,义乌市廿三里初级中学,义乌市廿三里街道通宝路999号,120.178998,29.328486,金华市,义乌市,廿三里街,初级中学,330782,中等教育,NULL,01010000208A110000280307B4740B5E40A03193A817543D40
12525,宁波市海曙区竹福园幼儿园,环城西路北段68弄76号,121.520225,29.882441,宁波市,海曙区,望春街道,幼儿园,NULL,学前教育,NULL,01010000208A110000F063CC5D4B615E4040A643A7E7E13D40
12535,义乌市后宅街道鹤田小学,义乌市后宅街道鹤田村,120.057575,29.409805,金华市,义乌市,后宅街道,小学,330782,初等教育,NULL,01010000208A11000050840D4FAF035E40C0BC00FBE8683D40
12537,德清县洛舍镇中心学校,德清县洛舍镇老真街108号,120.0927478,30.63396452,湖州市,德清县,洛舍镇,九年一贯制学校,330521,中等教育,NULL,01010000208A110000001C4094EF055E40F0EDAB7F4BA23E40
12570,杭州市余杭区临平第一幼儿园,杭州市余杭区南苑街道平吴街3号,120.308919,30.422258,杭州市,余杭区,南苑街道,幼儿园,330110,学前教育,NULL,01010000208A11000038873254C5135E407079AC19196C3E40
12590,义乌市江东街道鲇溪幼儿园,浙江省义乌市江东街道鲇溪村,120.092239,29.306717,金华市,义乌市,江东街道,幼儿园,330782,学前教育,NULL,01010000208A110000981A683EE7055E4090205C01854E3D40
12602,义乌市稠江街道育才幼儿园,义乌市稠江街道稠州西路230巷1—5号,120.053932,29.300795,金华市,义乌市,稠江街道,幼儿园,330782,学前教育,NULL,01010000208A110000500D349F73035E40E0CCAFE6004D3D40
12621,杭州市余杭区小珠弄幼儿园,余杭区余杭街道小珠弄2号,119.932723,30.275799,杭州市,余杭区,余杭街道,幼儿园,330110,学前教育,NULL,01010000208A110000884ECFBBB1FB5D40004565C39A463E40
12627,杭州西湖风景名胜区茅家埠幼儿园,杭州西湖风景名胜区茅家埠村29-1,120.118442,30.240528,杭州市,西湖区,西湖街道,幼儿园,330106,学前教育,NULL,01010000208A110000401EC18D94075E40B0C5353E933D3E40
12651,杭州市翠苑第二小学,杭州市翠苑三区165号,120.1173234,30.28618181,杭州市,西湖区,翠苑街道,小学,330106,初等教育,NULL,01010000208A1100001860E23982075E4000A90A3643493E40
12676,义乌市北苑布谷鸟幼儿园,浙江省金华义乌市北苑街道复兴湖塘西1幢,120.057521,29.315402,金华市,义乌市,北苑街道,幼儿园,330782,学前教育,NULL,01010000208A11000050758F6CAE035E40D0177B2FBE503D40
12682,杭州市西湖区金太阳幼儿园,杭州市西湖区老东岳10号,120.086105,30.258276,杭州市,西湖区,留下街道,幼儿园,330106,学前教育,NULL,01010000208A11000068C18BBE82055E4080573D601E423E40
12709,义乌市稠城海关路幼儿园,义乌市城北路60号,120.081156,29.335213,金华市,义乌市,稠城街道,幼儿园,330782,学前教育,NULL,01010000208A110000F077EFA831055E40B031E884D0553D40
12712,杭州市上泗中学,浙江省杭州市西湖区转塘街道沈横路30号,120.077042,30.139446,杭州市,西湖区,转塘街道,初级中学,330106,中等教育,NULL,01010000208A110000C89A9141EE045E40E08EA9BBB2233E40
12723,德清县第五中学,浙江省德清县钟管镇环城北路968号,120.1750337,30.65110683,湖州市,德清县,钟管镇,高级中学,330521,中等教育,NULL,01010000208A11000058B3A0C0330B5E40703BFEEFAEA63E40
12729,德清县千秋外国语学校,德清县武康街道中兴北路188号,119.9657718,30.5452046,湖州市,德清县,武康街道,初级中学,330521,中等教育,NULL,01010000208A11000070C38F34CFFD5D40F0A05687928B3E40
12730,杭州市余杭区南苑中心小学,浙江省杭州市余杭区南苑街道高地社区,120.304885,30.37606,杭州市,余杭区,南苑街道,小学,330110,初等教育,NULL,01010000208A110000A002603C83135E407055D97745603E40
12745,义乌市江东雪贝尔幼儿园,浙江省义乌市江东街道大湖头村76幢,120.152326,29.323459,金华市,义乌市,江东街道,幼儿园,330782,学前教育,NULL,01010000208A11000028158DB5BF095E40D0988235CE523D40
12759,德清县禹越镇高桥中心幼儿园,德清县禹越镇高桥新兴街52号,120.2811227,30.55590682,湖州市,德清县,禹越镇,幼儿园,330521,学前教育,NULL,01010000208A11000070A4E4E9FD115E40001DD4E84F8E3E40
12762,杭州市西湖区小天使幼儿园,杭州市西湖区双浦镇袁浦街34号,120.12149,30.11918,杭州市,西湖区,双浦镇,幼儿园,330106,学前教育,NULL,01010000208A110000A032FE7DC6075E4050569A94821E3E40
12771,杭州市余杭区瓶窑镇第一幼儿园,杭州市余杭区瓶窑镇凤溪路349号,119.966986,30.392995,杭州市,余杭区,瓶窑镇,幼儿园,330110,学前教育,NULL,01010000208A110000286C3F19E3FD5D40D07D00529B643E40
12782,义乌市稠江街道成才幼儿园,义乌市稠江街道香山小区52幢,120.057161,29.295537,金华市,义乌市,稠江街道,幼儿园,330782,学前教育,NULL,01010000208A110000D0669C86A8035E4010C21550A84B3D40
12787,德清县新安镇勾里中心学校,德清县新安镇新安集镇育才路1号,120.2240927,30.53410631,湖州市,德清县,新安镇,九年一贯制学校,330521,中等教育,NULL,01010000208A110000F0BCEC88570E5E409037FF30BB883E40
12799,宁波市海曙区横街镇中心小学,浙江省宁波市海曙区横街镇育才路车站南路12号,121.395466,29.855084,宁波市,海曙区,横街镇,小学,330203,初等教育,NULL,01010000208A110000882BA0504F595E403055F7C8E6DA3D40
12801,杭州市余杭区星桥中心幼儿园,杭州市余杭区星桥街道星源路71号,120.253242,30.396193,杭州市,余杭区,星桥街道,幼儿园,330110,学前教育,NULL,01010000208A11000050FEEE1D35105E4070E789E76C653E40
12806,义乌市佛堂镇田心小学,义乌市佛堂镇田心二村588号,120.013645,29.181688,金华市,义乌市,佛堂镇,小学,330782,初等教育,NULL,01010000208A1100004030478FDF005E406013D21A832E3D40
12813,杭州市余杭区大禹小学,杭州市余杭区余杭街道城东路298号,119.948573,30.265829,杭州市,余杭区,余杭街道,小学,330110,初等教育,NULL,01010000208A1100009837876BB5FC5D4010548D5E0D443E40
12827,宁波市海曙锦华幼儿园,宁波市海曙区联丰小区民丰街5号,121.514431,29.870093,宁波市,海曙区,白云街道,幼儿园,330203,学前教育,NULL,01010000208A11000018430070EC605E40807A336ABEDE3D40
12829,义乌市江东街道欣欣向荣幼儿园,浙江省义乌市江东街道青岩傅村王祎路18-20号,120.085512,29.268002,金华市,义乌市,江东街道,幼儿园,330782,学前教育,NULL,01010000208A11000098DA520779055E40404371C79B443D40
12844,义乌市江东街道毛店幼儿园,义乌市江东街道毛店村9号,120.038515,29.256565,金华市,义乌市,江东街道,幼儿园,330782,学前教育,NULL,01010000208A110000F0599E0777025E40604C6C3EAE413D40
12846,义乌市荷叶塘初级中学,浙江省义乌市福田街道下西陶一区136号,120.1184651,29.3793027,金华市,义乌市,福田街道,初级中学,330782,中等教育,NULL,01010000208A1100005083B2EE94075E40604269FB19613D40
12848,杭州市余杭区星桥第一小学,余杭区星桥街道学成街10号,120.255642,30.393972,杭州市,余杭区,星桥街道,小学,330110,初等教育,NULL,01010000208A110000F85E43705C105E40308A5759DB643E40
12859,杭州市余杭区国泰盛世嘉园幼儿园,杭州市余杭区五常街道景盛社区盛世嘉园小区内,120.021569,30.236053,杭州市,余杭区,五常街道,幼儿园,330110,学前教育,NULL,01010000208A110000E066F16261015E40701F2BF86D3C3E40
12865,德清县武康英溪小学,德清县武康镇居仁街102号,119.9592919,30.54250379,湖州市,德清县,武康街道,小学,330521,初等教育,NULL,01010000208A110000F078A00965FD5D40806A3B87E18A3E40
12872,杭州市余杭区绿苑幼儿园,浙江省杭州市余杭区瓶窑镇绿园村63号,119.965231,30.40212,杭州市,余杭区,瓶窑镇,幼儿园,330110,学前教育,NULL,01010000208A11000078853E58C6FD5D4050111956F1663E40
12916,义乌市稠江安安幼儿园,义乌市稠江街道后申塘二区14幢,120.048074,29.304013,金华市,义乌市,稠江街道,幼儿园,330782,学前教育,NULL,01010000208A1100007072F8A413035E40108FC4CBD34D3D40
12920,杭州市余杭区孝慈水木清华幼儿园,杭州市余杭区小和山水木清华苑小区商住区,119.909557,30.243508,杭州市,余杭区,中泰街道,幼儿园,330106,学前教育,NULL,01010000208A1100004036902E36FA5D408050508A563E3E40
12921,义乌市稠江街道下沿塘小天使幼儿园,义乌市稠江街道下沿塘小天使幼儿园,120.006462,29.276247,金华市,义乌市,稠江街道,幼儿园,330782,学前教育,NULL,01010000208A110000B0AA97DF69005E40409E961FB8463D40
12930,义乌市佛堂三之三江滨幼儿园,佛堂镇江滨小区沿街商住房2号楼5-17号,120.00915,29.19658,金华市,义乌市,佛堂镇,幼儿园,NULL,学前教育,NULL,01010000208A11000088B0E1E995005E40300C1F1153323D40
12944,义乌市苏溪镇溪北小太阳幼儿园,义乌市苏溪镇溪北村6号,120.160008,29.418308,金华市,义乌市,苏溪镇,幼儿园,330782,学前教育,NULL,01010000208A11000048C631923D0A5E40C0A7AB3B166B3D40
12962,德清县第二中学,浙江省德清县武康街道千秋街528号,119.9685637,30.54387768,湖州市,德清县,武康街道,初级中学,330521,中等教育,NULL,01010000208A110000C8CA89F2FCFD5D40601966913B8B3E40
12963,杭州市余杭区新明半岛英才学校,杭州市余杭区中泰街道新明半岛商住区,119.945131,30.243806,杭州市,余杭区,中泰街道,九年一贯制学校,330110,中等教育,NULL,01010000208A110000E0DBBB067DFC5D409091EC116A3E3E40
12998,杭州市余杭区中泰中心幼儿园,杭州市余杭区中泰街道石鸽路139号,119.931285,30.239568,杭州市,余杭区,中泰街道,幼儿园,330110,学前教育,NULL,01010000208A1100005890662C9AFB5D40102B1554543D3E40
13005,德清县育才学校,浙江省湖州市德清县阜溪街道星华路43号,119.956359,30.576019,湖州市,德清县,阜溪街道,九年一贯制学校,330521,中等教育,NULL,01010000208A110000100F61FC34FD5D40E0DF2EFB75933E40
13007,杭州市闲林职业高级中学,杭州市余杭区闲林街道闲富路12号,119.978616,30.22562,杭州市,余杭区,闲林街道,职业高中学校,330110,中等教育,NULL,01010000208A110000E8D500A5A1FE5D40D052793BC2393E40
13028,杭州市余杭区仓前中学,杭州市余杭区仓前街道仓兴街348-1号,119.988642,30.292091,杭州市,余杭区,仓前街道,初级中学,330110,中等教育,NULL,01010000208A110000F05C18E945FF5D40C074CC79C64A3E40
13036,杭州市余杭区良渚第二中学,浙江省杭州市余杭区良渚街道棕榈路103号,120.086371,30.363027,杭州市,余杭区,良渚街道,初级中学,330110,中等教育,NULL,01010000208A110000A8143B1A87055E40A0906456EF5C3E40
13040,杭州市余杭区树兰幼儿园,浙江省杭州市余杭区临平星光街352号树兰幼儿园,120.281676,30.429591,杭州市,余杭区,临平街道,幼儿园,330110,学前教育,NULL,01010000208A1100005804C6FA06125E40F0A7FFACF96D3E40
13045,杭州市省府路小学,浙江省杭州市西湖区莲花街108号,120.1023157,30.27494801,杭州市,西湖区,古荡街道,小学,330106,初等教育,NULL,01010000208A11000040E61F578C065E40D0DE15FE62463E40
13046,义乌市苏溪镇第二小学,浙江省金华市义乌市苏溪镇蒋宅中街147号,120.1232148,29.42379319,金华市,义乌市,苏溪镇,小学,330782,初等教育,NULL,01010000208A110000682B55C0E2075E4040BADAB57D6C3D40
13060,义乌市上溪镇信达幼儿园,义乌市上溪镇信达路8号,119.919725,29.273254,金华市,义乌市,上溪镇,幼儿园,330782,学前教育,NULL,01010000208A11000010143FC6DCFA5D40508061F9F3453D40
13071,义乌市苏溪镇红苹果幼儿园,义乌市苏溪人民北路146号,120.127795,29.421381,金华市,义乌市,苏溪镇,幼儿园,330782,学前教育,NULL,01010000208A110000E86514CB2D085E40E0270EA0DF6B3D40
13072,杭州市余杭区运河第一幼儿园,杭州市余杭区运河街道湖潭路312号,120.297233,30.467315,杭州市,余杭区,运河街道,幼儿园,330110,学前教育,NULL,01010000208A110000B0928FDD05135E4020EEB1F4A1773E40
13078,杭州市余杭区仁和第三幼儿园,杭州市余杭区仁和街道云会村西南山南路118号,120.090882,30.411234,杭州市,余杭区,仁和街道,幼儿园,330110,学前教育,NULL,01010000208A110000E072BC02D1055E40D000A5A146693E40
13079,杭州市余杭区东湖水漾幼儿园,杭州市余杭区新颜社区水漾人家西门,120.310142,30.430481,杭州市,余杭区,南苑街道,幼儿园,330110,学前教育,NULL,01010000208A11000070C7D45DD9135E40A08CB800346E3E40
13090,义乌市廿三里第一小学,浙江省义乌市廿三里街道中新西街168号,120.169691,29.32627,金华市,义乌市,廿三里街,小学,330782,初等教育,NULL,01010000208A11000038DBA337DC0A5E4080AA436E86533D40
13098,杭州市九莲小学,杭州市九莲新村55号,120.1284238,30.28125381,杭州市,西湖区,翠苑街道,小学,330106,初等教育,NULL,01010000208A11000048F6701838085E40D0B5F83F00483E40
13134,义乌市北苑街道胜于蓝幼儿园,浙江省金华市义乌市北苑街道幸福社区居委会,120.036192,29.306148,金华市,义乌市,北苑街道,幼儿园,330782,学前教育,NULL,01010000208A110000201840F850025E4060BC1FB75F4E3D40
